order_date,order_id,customer,grand_total
2011-04-12,CA-2011-142979,Edward Hooks,40
2011-10-18,CA-2011-143168,Ivan Gibson,63
2011-10-15,CA-2011-143182,Dan Lawera,15
2011-12-01,CA-2011-143210,Anna Andreadi,328
2011-08-27,CA-2011-143336,Zuschuss Donatelli,245
2011-12-28,CA-2011-143371,Maribeth Dona,1050
2011-08-31,CA-2011-143385,Shirley Jackson,93
2011-05-24,CA-2011-143413,Resi Pšlking,116
2011-03-24,CA-2011-143637,Maurice Satty,40
2011-05-22,CA-2011-143840,Evan Henry,181
2011-07-20,CA-2011-143903,Katherine Murray,1341
2011-07-25,CA-2011-143917,Ken Lonsdale,8319
2011-05-26,CA-2011-144029,Michelle Moray,476
2011-12-08,CA-2011-144071,Denny Joy,119
2011-06-10,CA-2011-144281,Heather Kirkland,492
2011-09-09,CA-2011-144407,Maribeth Schnelling,104
2011-06-17,CA-2011-144414,Gary Hwang,3291
2011-11-19,CA-2011-144624,John Murray,4549
2011-11-09,CA-2011-144666,Jeremy Pistek,1518
2011-09-26,CA-2011-144974,Craig Molinari,69
2011-09-13,CA-2011-145212,Dan Campbell,5
2011-07-23,CA-2011-145254,Nick Crebassa,993
2011-03-18,CA-2011-145317,Sean Miller,23661
2011-10-31,CA-2011-145387,Anne McFarland,2117
2011-12-14,CA-2011-145541,Tom Boeckenhauer,7000
2011-09-14,CA-2011-145576,Cynthia Arntzen,26
2011-05-30,CA-2011-145800,Shahid Shariari,355
2011-11-17,CA-2011-145926,Mark Packer,480
2011-09-08,CA-2011-146283,Kean Takahito,1167
2011-08-30,CA-2011-146500,Annie Thurman,121
2011-07-25,CA-2011-146528,Vicky Freymann,22
2011-01-20,CA-2011-146591,Toby Swindell,379
2011-06-30,CA-2011-146640,Helen Abelman,335
2011-10-20,CA-2011-146703,Patrick O'Donnell,212
2011-11-03,CA-2011-146731,Annie Thurman,147
2011-09-08,CA-2011-146815,Paul Prost,176
2011-11-30,CA-2011-146843,Philip Brown,150
2011-12-22,CA-2011-146864,Bradley Talbott,216
2011-05-30,CA-2011-146885,Ellis Ballard,14
2011-09-29,CA-2011-146969,Arthur Prichep,968
2011-11-07,CA-2011-146990,Bart Pistole,36
2011-01-24,CA-2011-146997,Speros Goranitis,6
2011-03-24,CA-2011-147235,Carlos Daly,25
2011-04-26,CA-2011-147298,Aleksandra Gannaway,249
2011-07-06,CA-2011-147543,Becky Castell,478
2011-09-23,CA-2011-147900,Jim Kriz,29
2011-06-04,CA-2011-147914,Mark Packer,16
2011-03-22,CA-2011-148040,Beth Fritzler,389
2011-10-27,CA-2011-148285,Ross DeVincentis,22
2011-09-23,CA-2011-148369,Thea Hudgings,11
2011-12-27,CA-2011-148383,Resi Pšlking,947
2011-11-30,CA-2011-148425,Randy Ferguson,7
2011-12-10,CA-2011-148488,Sally Matthias,118
2011-03-25,CA-2011-148586,Annie Zypern,367
2011-01-21,CA-2011-148614,Mark Van Huff,39
2011-05-17,CA-2011-148761,Pete Armstrong,92
2011-11-02,CA-2011-148782,Patrick O'Brill,89
2011-11-01,CA-2011-148915,Natalie DeCherney,600
2011-12-14,CA-2011-148950,Joy Daniels,43
2011-01-11,CA-2011-149020,Anthony Jacobs,55
2011-11-23,CA-2011-149055,Phillip Breyer,63
2011-04-05,CA-2011-149104,Ruben Dartt,771
2011-11-04,CA-2011-149244,MaryBeth Skach,35
2011-01-15,CA-2011-149524,Brendan Sweed,62
2011-04-04,CA-2011-149538,Ken Black,365
2011-09-15,CA-2011-149594,Monica Federle,104
2011-11-16,CA-2011-149643,Rick Huthwaite,274
2011-03-15,CA-2011-149958,Alan Shonely,371
2011-12-05,CA-2011-150203,Joni Blumstein,250
2011-12-31,CA-2011-150245,Pamela Coakley,1573
2011-07-08,CA-2011-150301,Michelle Huthwaite,64
2011-10-10,CA-2011-150329,Shirley Daniels,47
2011-08-05,CA-2011-150490,Sonia Sunley,78
2011-11-19,CA-2011-150518,Mitch Webber,503
2011-04-08,CA-2011-150581,Nathan Mautz,500
2011-12-01,CA-2011-150798,Joe Kamberova,1614
2011-04-05,CA-2011-151001,John Grady,102
2011-11-12,CA-2011-151078,Roy Franzšsisch,50
2011-12-05,CA-2011-151162,Erin Ashbrook,362
2011-11-12,CA-2011-151295,Joseph Airdo,641
2011-10-14,CA-2011-151330,Toby Carlisle,1885
2011-12-16,CA-2011-151379,Steve Chapman,114
2011-11-14,CA-2011-151554,Candace McMahon,21
2011-08-08,CA-2011-151708,Maria Bertelson,217
2011-09-02,CA-2011-151792,Christina VanderZanden,240
2011-06-06,CA-2011-151897,Valerie Takahito,100
2011-06-04,CA-2011-151946,Bobby Trafton,440
2011-09-20,CA-2011-151953,Dorothy Badders,3
2011-10-22,CA-2011-151967,Nicole Brennan,130
2011-10-13,CA-2011-151995,Zuschuss Carroll,1550
2011-05-11,CA-2011-152100,Victoria Wilson,1213
2011-10-05,CA-2011-152233,Keith Herrera,100
2011-06-30,CA-2011-152254,Brian DeCherney,311
2011-09-02,CA-2011-152268,Sanjit Chand,1794
2011-08-01,CA-2011-152296,Ivan Liston,20
2011-12-29,CA-2011-152345,Shui Tom,57
2011-10-05,CA-2011-152422,Brian Derr,92
2011-05-21,CA-2011-152443,Frank Gastineau,712
2011-11-01,CA-2011-152562,Jack O'Briant,75
2011-03-14,CA-2011-152618,Rick Bensley,583
2011-07-05,CA-2011-152849,David Wiener,4
2011-02-19,CA-2011-152905,Aaron Bergman,13
2011-12-27,CA-2011-153087,Tamara Chand,522
2011-07-01,CA-2011-153150,Dorris liebe,20
2011-10-04,CA-2011-153479,David Flashing,110
2011-11-03,CA-2011-153619,Tracy Collins,7
2011-04-06,CA-2011-153808,Frank Hawley,436
2011-11-24,CA-2011-153850,Thea Hendricks,1538
2011-12-16,CA-2011-153913,Ken Black,1016
2011-08-12,CA-2011-153927,Lauren Leatherbury,287
2011-09-21,CA-2011-153969,Herbert Flentye,451
2011-10-03,CA-2011-153976,Beth Paige,258
2011-11-29,CA-2011-153983,Alan Hwang,606
2011-12-02,CA-2011-154095,Odella Nelson,463
2011-12-23,CA-2011-154158,Craig Carreira,620
2011-02-18,CA-2011-154165,Delfina Latchford,54
2011-12-13,CA-2011-154186,Ralph Arnett,3
2011-12-07,CA-2011-154592,Erica Hernandez,165
2011-04-12,CA-2011-154599,Kean Nguyen,1840
2011-10-29,CA-2011-154627,Sue Ann Reed,2736
2011-08-11,CA-2011-154641,Ken Lonsdale,375
2011-08-08,CA-2011-154669,Tamara Manning,423
2011-11-21,CA-2011-154781,Steve Carroll,102
2011-08-23,CA-2011-154837,Robert Barroso,50
2011-12-21,CA-2011-154893,Gary McGarr,1898
2011-06-22,CA-2011-154963,Anna Andreadi,1107
2011-04-16,CA-2011-155208,Stephanie Phelps,39
2011-10-19,CA-2011-155264,Rachel Payne,306
2011-05-04,CA-2011-155271,Andrew Allen,27
2011-12-06,CA-2011-155390,Barry Gonzalez,42
2011-11-03,CA-2011-155593,Resi Pšlking,12
2011-11-11,CA-2011-155796,Tom Stivers,546
2011-03-03,CA-2011-155852,Ashley Jarboe,19
2011-05-12,CA-2011-155887,Kean Thornton,700
2011-04-30,CA-2011-156006,Tamara Manning,48
2011-09-22,CA-2011-156160,Adam Shillingsburg,694
2011-08-12,CA-2011-156244,Duane Huffman,458
2011-12-24,CA-2011-156314,Resi Pšlking,30
2011-06-17,CA-2011-156342,Jennifer Ferguson,62
2011-05-26,CA-2011-156349,Marina Lichtenstein,576
2011-09-20,CA-2011-156433,Erica Smith,32
2011-02-28,CA-2011-156545,Joy Smith,19
2011-03-07,CA-2011-156587,Aaron Bergman,310
2011-12-20,CA-2011-156594,Michael Chen,695
2011-09-19,CA-2011-156601,Frank Atkinson,7
2011-08-08,CA-2011-156790,Vivek Gonzalez,155
2011-06-28,CA-2011-156993,Rob Williams,6
2011-01-14,CA-2011-157147,Brian Dahlen,1680
2011-07-20,CA-2011-157546,Roger Demir,113
2011-03-16,CA-2011-157609,Kristina Nunn,472
2011-03-14,CA-2011-157623,Dean Katz,14
2011-12-31,CA-2011-157644,Aaron Hawkins,54
2011-09-02,CA-2011-157721,Justin MacKendrick,91
2011-07-05,CA-2011-157784,Michael Chen,514
2011-10-03,CA-2011-157882,Allen Rosenblatt,266
2011-10-11,CA-2011-157924,Helen Andreada,465
2011-05-26,CA-2011-158029,Herbert Flentye,225
2011-04-21,CA-2011-158064,Allen Armold,17
2011-09-22,CA-2011-158225,Sanjit Engle,210
2011-11-19,CA-2011-158274,Robert Marley,683
2011-09-02,CA-2011-158281,Andy Gerbode,560
2011-03-11,CA-2011-158337,Kelly Andreada,109
2011-11-10,CA-2011-158372,Ruben Dartt,808
2011-03-17,CA-2011-158442,Annie Zypern,25
2011-04-19,CA-2011-158470,Allen Goldenen,129
2011-11-24,CA-2011-158540,Vivek Gonzalez,152
2011-05-09,CA-2011-158771,Sean Braxton,159
2011-07-26,CA-2011-159121,Jack O'Briant,112
2011-09-14,CA-2011-159184,John Castell,150
2011-11-07,CA-2011-159310,Steven Cartwright,725
2011-06-25,CA-2011-159338,Noel Staavos,448
2011-09-30,CA-2011-159478,Maya Herman,15
2011-06-06,CA-2011-159520,Grant Thornton,1158
2011-11-23,CA-2011-159625,Sally Matthias,23
2011-12-07,CA-2011-159681,Patrick O'Brill,106
2011-05-10,CA-2011-159709,Arianne Irving,202
2011-11-28,CA-2011-159800,Sheri Gordon,184
2011-06-24,CA-2011-159814,Liz Pelletier,4
2011-11-17,CA-2011-159835,Randy Bradley,670
2011-09-19,CA-2011-159849,Jim Kriz,6
2011-11-16,CA-2011-160066,Adam Hart,5
2011-04-30,CA-2011-160094,Justin MacKendrick,1001
2011-12-20,CA-2011-160157,Mark Hamilton,191
2011-06-09,CA-2011-160262,Thomas Seio,135
2011-04-02,CA-2011-160276,Anna HŠberlin,178
2011-05-05,CA-2011-160738,Katharine Harms,45
2011-09-14,CA-2011-160766,Darrin Martin,4284
2011-07-01,CA-2011-160773,Laurel Workman,581
2011-11-18,CA-2011-161032,Michael Kennedy,393
2011-08-09,CA-2011-161249,Roger Demir,14
2011-07-12,CA-2011-161508,Paul Van Hugh,554
2011-11-14,CA-2011-161634,Chris Cortes,32
2011-03-30,CA-2011-162089,Mark Packer,715
2011-10-26,CA-2011-162278,Angele Hood,448
2011-11-14,CA-2011-162362,Jeremy Lonsdale,24
2011-08-01,CA-2011-162684,Ann Steele,6
2011-01-14,CA-2011-162775,Chris Selesnick,1287
2011-12-27,CA-2011-162866,Corey-Lock,63
2011-12-19,CA-2011-162992,Bart Pistole,832
2011-11-28,CA-2011-163013,Bart Folk,15
2011-11-24,CA-2011-163034,Darren Koutras,646
2011-03-21,CA-2011-163223,Kristen Hastings,3770
2011-09-08,CA-2011-163293,Karen Carlisle,117
2011-12-20,CA-2011-163412,Suzanne McNair,192
2011-11-11,CA-2011-163419,Tracy Zic,1167
2011-12-27,CA-2011-163447,Thomas Brumley,767
2011-11-18,CA-2011-163468,Joe Kamberova,1109
2011-07-11,CA-2011-163552,Laura Armstrong,1369
2011-09-23,CA-2011-163559,Shui Tom,139
2011-09-23,CA-2011-163650,Thomas Thornton,44
2011-10-14,CA-2011-163748,Hunter Glantz,2003
2011-06-03,CA-2011-163867,Richard Eichhorn,210
2011-07-14,CA-2011-164182,Shui Tom,111
2011-11-18,CA-2011-164210,Pierre Wener,182
2011-05-18,CA-2011-164224,Ted Trevino,165
2011-12-28,CA-2011-164259,Sung Pak,99
2011-04-02,CA-2011-164315,Rob Dowd,1221
2011-09-26,CA-2011-164385,Nicole Brennan,144
2011-06-25,CA-2011-164469,Grace Kelly,345
2011-11-25,CA-2011-164721,Laurel Workman,372
2011-10-13,CA-2011-164742,Marina Lichtenstein,265
2011-03-23,CA-2011-164749,Bruce Geld,10
2011-12-03,CA-2011-164861,Matthew Clasen,26
2011-02-21,CA-2011-164903,Steven Roelle,13
2011-11-12,CA-2011-164910,Denise Monton,8
2011-11-04,CA-2011-164973,Nathan Mautz,4807
2011-11-11,CA-2011-165309,Karen Daniels,1639
2011-07-09,CA-2011-165379,Brian Moss,25
2011-12-27,CA-2011-165393,Nathan Cano,5
2011-09-01,CA-2011-165428,Jack Lebron,35
2011-12-29,CA-2011-165477,Ricardo Emerson,48
2011-02-22,CA-2011-165540,Tamara Manning,9
2011-02-16,CA-2011-165568,Barry Franzšsisch,21
2011-11-03,CA-2011-165764,Shahid Hopkins,1396
2011-04-07,CA-2011-165806,Valerie Mitchum,259
2011-06-29,CA-2011-165974,Dan Lawera,33
2011-05-31,CA-2011-166051,Jim Karlsson,774
2011-05-07,CA-2011-166086,Carol Triggs,1091
2011-12-05,CA-2011-166191,David Kendrick,434
2011-05-05,CA-2011-166457,Peter Fuller,41
2011-08-09,CA-2011-166471,Matthew Grinstein,1310
2011-07-11,CA-2011-166555,Jamie Kunitz,165
2011-10-29,CA-2011-166590,Noah Childs,78
2011-08-20,CA-2011-166716,Craig Reiter,421
2011-12-30,CA-2011-166730,Dorothy Dickinson,39
2011-09-20,CA-2011-166744,Duane Noonan,587
2011-06-20,CA-2011-166863,Sam Craven,1354
2011-03-11,CA-2011-166884,Chloris Kastensmidt,19
2011-10-04,CA-2011-166891,Chris Cortes,589
2011-04-25,CA-2011-166954,Beth Thompson,2061
2011-12-27,CA-2011-166961,Cynthia Delaney,107
2011-11-14,CA-2011-166989,Robert Marley,81
2011-05-13,CA-2011-167164,Alejandro Grove,56
2011-01-07,CA-2011-167199,Maria Etezadi,4375
2011-11-24,CA-2011-167360,Richard Bierner,112
2011-11-27,CA-2011-167486,Jack O'Briant,200
2011-04-13,CA-2011-167724,Ben Ferrer,8
2011-08-09,CA-2011-167850,Andy Gerbode,194
2011-01-21,CA-2011-167927,Xylona Preis,709
2011-01-27,CA-2011-167997,Carol Adams,153
2011-09-19,CA-2011-168130,Bill Shonely,887
2011-07-19,CA-2011-168158,Eugene Moren,6
2011-11-01,CA-2011-168305,Paul Lucas,66
2011-03-01,CA-2011-168312,Giulietta Weimer,514
2011-02-12,CA-2011-168368,Guy Armstrong,535
2011-12-26,CA-2011-168473,Tracy Blumstein,192
2011-12-12,CA-2011-168494,Nora Preis,4631
2011-09-08,CA-2011-168592,Dennis Pardue,76
2011-09-21,CA-2011-168823,Matt Abelman,32
2011-11-26,CA-2011-168984,Natalie Webber,1123
2011-07-26,CA-2011-169019,Luke Foster,2657
2011-03-30,CA-2011-169033,Kunst Miller,50
2011-03-05,CA-2011-169061,Aimee Bixby,706
2011-06-06,CA-2011-169257,Stewart Visinsky,63
2011-12-19,CA-2011-169446,Speros Goranitis,372
2011-04-19,CA-2011-169460,Nicole Fjeld,76
2011-07-27,CA-2011-169642,Barry Blumstein,276
2011-12-09,CA-2011-169649,Thomas Seio,29
2011-10-20,CA-2011-169684,Fred Hopkins,427
2011-08-09,CA-2011-169726,Joseph Holt,2061
2011-08-29,CA-2011-169775,Ryan Akin,709
2011-04-06,CA-2011-169803,Scott Cohen,687
2011-10-21,CA-2011-169852,Sylvia Foulston,36
2012-05-14,CA-2012-100146,Claudia Bergmann,1453
2012-04-13,CA-2012-100216,Heather Jas,86
2012-05-17,CA-2012-100251,Dianna Vittorini,87
2012-11-20,CA-2012-100454,Brian Moss,258
2012-11-22,CA-2012-100545,Irene Maddox,12
2012-09-25,CA-2012-100573,Anne McFarland,17
2012-11-02,CA-2012-100657,Scot Wooten,110
2012-12-19,CA-2012-100685,Suzanne McNair,128
2012-09-15,CA-2012-100734,Ann Chong,151
2012-05-16,CA-2012-100769,Tracy Hopkins,256
2012-05-31,CA-2012-100818,Janet Molinari,235
2012-04-06,CA-2012-100888,Mark Hamilton,48
2012-04-09,CA-2012-101000,Ivan Gibson,370
2012-02-09,CA-2012-101007,Michael Stewart,21
2012-12-05,CA-2012-101091,Scot Wooten,74
2012-02-10,CA-2012-101126,Nona Balk,77
2012-09-18,CA-2012-101154,Charlotte Melton,444
2012-08-27,CA-2012-101707,Philip Fox,150
2012-06-09,CA-2012-101868,Max Jones,175
2012-12-27,CA-2012-101889,David Bremer,1569
2012-11-27,CA-2012-101910,Carlos Daly,284
2012-09-04,CA-2012-101924,Ken Black,10
2012-09-12,CA-2012-102015,Tamara Manning,193
2012-09-21,CA-2012-102036,Chad Sievert,200
2012-09-22,CA-2012-102260,Sanjit Jacobs,764
2012-10-12,CA-2012-102281,Mark Packer,1669
2012-02-29,CA-2012-102316,Dave Hallsten,201
2012-08-24,CA-2012-102491,Katrina Willman,3748
2012-09-15,CA-2012-102582,Natalie Webber,1919
2012-04-18,CA-2012-102722,Kelly Williams,107
2012-11-21,CA-2012-102778,John Huston,18
2012-05-21,CA-2012-102806,Henry Goldwyn,25
2012-11-07,CA-2012-102848,Karen Bern,191
2012-04-05,CA-2012-102855,Jennifer Ferguson,264
2012-09-07,CA-2012-102876,Lisa Ryan,806
2012-09-27,CA-2012-103072,Helen Wasserman,42
2012-02-03,CA-2012-103093,Frank Olsen,75
2012-07-24,CA-2012-103135,Shirley Schmidt,526
2012-05-30,CA-2012-103177,Edward Nazzal,529
2012-12-08,CA-2012-103205,Joel Jenkins,120
2012-04-30,CA-2012-103716,Ken Black,54
2012-12-01,CA-2012-103723,Beth Thompson,14
2012-06-28,CA-2012-103772,Mark Packer,260
2012-03-26,CA-2012-103793,Benjamin Venier,74
2012-09-24,CA-2012-103835,Shaun Chance,1173
2012-12-27,CA-2012-103870,Sung Pak,284
2012-09-25,CA-2012-103933,Dan Reichenbach,900
2012-08-09,CA-2012-103954,Hallie Redmond,687
2012-11-05,CA-2012-103961,Nathan Gelder,20
2012-02-06,CA-2012-104038,Lori Olson,177
2012-03-01,CA-2012-104052,Tracy Poddar,96
2012-06-13,CA-2012-104059,Frank Carlisle,3
2012-06-12,CA-2012-104115,Jonathan Howell,56
2012-02-27,CA-2012-104129,Erin Smith,600
2012-01-04,CA-2012-104241,Andrew Gjertsen,192
2012-05-29,CA-2012-104297,Chad Cunningham,85
2012-12-11,CA-2012-104346,Irene Maddox,730
2012-05-01,CA-2012-104486,Patrick O'Brill,85
2012-10-02,CA-2012-104493,Ed Braxton,58
2012-01-02,CA-2012-104514,Claudia Bergmann,115
2012-09-01,CA-2012-104626,Daniel Raglin,1388
2012-03-30,CA-2012-104871,Daniel Raglin,367
2012-06-13,CA-2012-104941,Dave Hallsten,976
2012-11-13,CA-2012-104948,Keith Herrera,723
2012-09-15,CA-2012-105102,Brendan Murry,139
2012-09-05,CA-2012-105158,Sung Pak,43
2012-11-01,CA-2012-105221,Valerie Mitchum,39
2012-11-06,CA-2012-105312,Meg Tillman,11
2012-11-24,CA-2012-105347,Darren Powers,384
2012-03-29,CA-2012-105361,Chad McGuire,18
2012-09-24,CA-2012-105508,Jamie Frazer,40
2012-11-07,CA-2012-105571,Christine Phan,1362
2012-09-07,CA-2012-105599,Marc Crier,41
2012-10-18,CA-2012-105613,Kristina Nunn,101
2012-03-08,CA-2012-105627,Dana Kaydos,2532
2012-11-08,CA-2012-105634,Helen Abelman,12
2012-11-21,CA-2012-105690,Carol Adams,698
2012-02-18,CA-2012-105725,Guy Thornton,97
2012-10-25,CA-2012-105844,Jennifer Ferguson,79
2012-03-02,CA-2012-105970,Pete Armstrong,112
2012-06-23,CA-2012-106187,Randy Ferguson,268
2012-12-10,CA-2012-106208,Julia West,53
2012-04-16,CA-2012-106215,Brad Norvell,13
2012-04-13,CA-2012-106257,Eugene Barchas,721
2012-09-25,CA-2012-106320,Emily Burns,1045
2012-12-11,CA-2012-106362,Lena Creighton,10
2012-03-20,CA-2012-106565,Bart Watters,52
2012-09-28,CA-2012-106978,Zuschuss Carroll,18
2012-07-10,CA-2012-107020,Mike Vittorini,40
2012-11-21,CA-2012-107083,Brenda Bowman,40
2012-12-18,CA-2012-107468,Michael Kennedy,7
2012-04-21,CA-2012-107678,Juliana Krohn,893
2012-11-30,CA-2012-107685,John Murray,107
2012-03-08,CA-2012-107741,Fred Chung,3
2012-08-28,CA-2012-107902,Suzanne McNair,470
2012-05-03,CA-2012-107937,Julia Barnett,666
2012-11-01,CA-2012-108119,MaryBeth Skach,302
2012-11-08,CA-2012-108259,Noel Staavos,81
2012-08-29,CA-2012-108532,Chad Cunningham,247
2012-01-05,CA-2012-108588,Brooke Gillingham,90
2012-07-06,CA-2012-108665,Kalyca Meade,896
2012-09-10,CA-2012-108672,Frank Atkinson,107
2012-03-05,CA-2012-109001,Katherine Nockton,479
2012-12-19,CA-2012-109113,Eileen Kiefer,25
2012-04-20,CA-2012-109169,Olvera Toch,181
2012-10-23,CA-2012-109190,Craig Carroll,547
2012-12-31,CA-2012-109197,Jas O'Carroll,488
2012-11-21,CA-2012-109337,Denise Leinenbach,508
2012-11-08,CA-2012-109386,Rob Haberlin,751
2012-12-31,CA-2012-109470,Karen Carlisle,596
2012-03-05,CA-2012-109512,Luke Foster,976
2012-09-18,CA-2012-109575,Ken Heidel,2504
2012-01-26,CA-2012-109603,Elizabeth Moffitt,183
2012-12-15,CA-2012-109638,Joseph Holt,1055
2012-05-25,CA-2012-109708,Craig Yedwab,467
2012-10-10,CA-2012-109736,Denny Joy,45
2012-10-25,CA-2012-109862,Heather Kirkland,450
2012-05-08,CA-2012-109939,Allen Armold,5
2012-11-29,CA-2012-110016,Bill Tyler,1127
2012-12-03,CA-2012-110093,Alejandro Ballentine,53
2012-12-04,CA-2012-110247,Ritsa Hightower,8
2012-10-29,CA-2012-110289,Nona Balk,244
2012-12-01,CA-2012-110324,Matt Abelman,42
2012-03-09,CA-2012-110345,Toby Gnade,5
2012-03-02,CA-2012-110457,Dave Kipp,788
2012-05-04,CA-2012-110548,Anna HŠberlin,946
2012-03-17,CA-2012-110632,Harold Ryan,49
2012-04-04,CA-2012-110667,Nicole Fjeld,211
2012-09-07,CA-2012-110744,Helen Andreada,672
2012-10-16,CA-2012-110765,Michael Paige,825
2012-12-05,CA-2012-110814,Brian Derr,420
2012-11-17,CA-2012-110863,Anna Andreadi,1971
2012-12-12,CA-2012-110870,Karen Daniels,326
2012-10-23,CA-2012-110877,Joe Elijah,187
2012-11-20,CA-2012-110891,Phillina Ober,344
2012-06-09,CA-2012-110947,Anthony Garverick,113
2012-07-31,CA-2012-111017,Steve Chapman,53
2012-12-01,CA-2012-111038,Lindsay Castell,2677
2012-12-26,CA-2012-111073,Mick Crebagga,52
2012-07-09,CA-2012-111094,Claudia Bergmann,130
2012-04-11,CA-2012-111164,Sanjit Engle,514
2012-11-13,CA-2012-111199,Joe Kamberova,115
2012-07-18,CA-2012-111206,Roland Fjeld,520
2012-02-18,CA-2012-111234,Ann Blume,9
2012-08-17,CA-2012-111297,Shaun Chance,52
2012-02-27,CA-2012-111325,Bill Tyler,20
2012-05-29,CA-2012-111339,Victoria Pisteka,367
2012-11-23,CA-2012-111395,Victoria Brennan,386
2012-09-26,CA-2012-111458,Philip Fox,50
2012-02-06,CA-2012-111507,Victoria Wilson,5
2012-08-31,CA-2012-111514,Scott Cohen,1967
2012-11-28,CA-2012-111612,Eugene Barchas,74
2012-07-02,CA-2012-111703,Karl Braun,28
2012-12-25,CA-2012-111780,Ralph Arnett,1231
2012-03-19,CA-2012-111829,Fred Hopkins,4607
2012-06-19,CA-2012-111864,Paul Prost,6
2012-11-11,CA-2012-111948,Andrew Gjertsen,542
2012-11-08,CA-2012-111990,Duane Benoit,10
2012-08-13,CA-2012-112011,Odella Nelson,51
2012-10-11,CA-2012-112053,Shahid Hopkins,32
2012-03-16,CA-2012-112116,Jeremy Ellison,172
2012-05-03,CA-2012-112130,Stewart Visinsky,1058
2012-06-28,CA-2012-112144,Craig Yedwab,628
2012-08-05,CA-2012-112214,Anna HŠberlin,73
2012-11-20,CA-2012-112305,Katrina Bavinger,155
2012-08-31,CA-2012-112319,Andrew Roberts,58
2012-12-21,CA-2012-112375,Roger Demir,78
2012-04-04,CA-2012-112452,Nat Carroll,1274
2012-10-10,CA-2012-112522,David Philippe,8
2012-04-25,CA-2012-112557,John Lucas,206
2012-09-22,CA-2012-112571,Daniel Lacy,205
2012-07-12,CA-2012-112711,Fred McMath,307
2012-08-02,CA-2012-112767,Darren Koutras,278
2012-12-10,CA-2012-112823,Ryan Akin,25
2012-08-27,CA-2012-113040,Chad Cunningham,5
2012-03-19,CA-2012-113110,Berenike Kampe,106
2012-09-24,CA-2012-113131,Maria Bertelson,98
2012-11-01,CA-2012-113145,Valerie Dominguez,2220
2012-12-25,CA-2012-113152,Jim Karlsson,1293
2012-11-15,CA-2012-113173,Dean Katz,270
2012-09-03,CA-2012-113215,Cathy Prescott,238
2012-11-09,CA-2012-113222,Anthony Garverick,11
2012-07-16,CA-2012-113404,Eleni McCrary,2049
2012-09-04,CA-2012-113523,Shaun Chance,8
2012-11-12,CA-2012-113628,Anna HŠberlin,793
2012-08-24,CA-2012-113740,Shahid Collister,15
2012-10-19,CA-2012-113901,Nicole Hansen,188
2012-05-08,CA-2012-113971,Claudia Bergmann,8
2012-12-14,CA-2012-114048,Eric Hoffmann,29
2012-07-13,CA-2012-114069,Natalie DeCherney,1953
2012-03-13,CA-2012-114237,Marc Crier,142
2012-10-13,CA-2012-114300,Art Foster,372
2012-08-23,CA-2012-114468,Tamara Dahlen,60
2012-11-13,CA-2012-114503,Allen Armold,85
2012-11-08,CA-2012-114811,Keith Dawkins,5851
2012-02-08,CA-2012-114923,Lisa Hazard,108
2012-10-05,CA-2012-115091,Joel Jenkins,75
2012-06-05,CA-2012-115168,Brenda Bowman,11
2012-10-01,CA-2012-115392,Robert Marley,334
2012-12-19,CA-2012-115399,Arthur Gainer,7
2012-04-25,CA-2012-115420,Linda Southworth,21
2012-11-21,CA-2012-115511,Natalie Webber,208
2012-09-13,CA-2012-115567,Zuschuss Carroll,1716
2012-12-10,CA-2012-115693,Frank Carlisle,56
2012-04-18,CA-2012-115742,Darren Powers,210
2012-11-13,CA-2012-115798,Ken Lonsdale,810
2012-09-19,CA-2012-115847,Tracy Collins,62
2012-09-14,CA-2012-115924,Brad Eason,26
2012-06-26,CA-2012-115938,Sue Ann Reed,535
2012-06-25,CA-2012-115945,Alan Barnes,414
2012-02-15,CA-2012-116092,Justin MacKendrick,627
2012-07-06,CA-2012-116260,Barbara Fisher,11
2012-11-20,CA-2012-116484,Jamie Kunitz,205
2012-04-09,CA-2012-116512,Mick Crebagga,18
2012-01-28,CA-2012-116638,Joseph Holt,4298
2012-05-02,CA-2012-116687,Noah Childs,167
2012-07-05,CA-2012-116750,Barbara Fisher,12
2012-04-14,CA-2012-116841,Theone Pippenger,35
2012-02-14,CA-2012-116876,Ted Trevino,652
2012-11-08,CA-2012-117086,Quincy Jones,4405
2012-12-27,CA-2012-117415,Steve Nguyen,1229
2012-11-08,CA-2012-117611,Maria Zettner,377
2012-09-10,CA-2012-117772,Matt Collins,354
2012-09-21,CA-2012-117800,Tracy Hopkins,1133
